"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","31 Jan 16 - Townsville","","","","43.50","31-Jan-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Canberra","","","","40.00","05-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Canberra","","","","40.00","05-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Melbourne","","","","117.83","05-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Melbourne","","","","40.00","05-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 Feb 16 - Melbourne","","","","40.61","05-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","6 Feb 16 - Melbourne","","","","78.60","06-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","6 Feb 16 - Melbourne","","","","78.60","06-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","7 Feb 16 - Melbourne","","","","40.00","07-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","7 Feb 16 - Melbourne","","","","85.70","07-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","21 Feb 16 - Townsville","","","","70.50","21-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","25 Feb 16 - Brisbane","","","","45.70","25-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","26 Feb 16 - Brisbane","","","","40.00","26-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Feb 16 - Townsville","","","","69.00","28-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Feb 16 - Brisbane","","","","89.50","28-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","28 Feb 16 - Brisbane","","","","83.50","28-Feb-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","3 Mar 16 - Brisbane","","","","45.70","03-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","4 Mar 16 - Brisbane","","","","40.00","04-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Mar 16 - Townsville","","","","30.40","09-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Mar 16 - Canberra","","","","41.80","09-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Mar 16 - Canberra","","","","40.00","09-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","9 Mar 16 - Townsville","","","","32.00","09-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","19 Mar 16 - Brisbane","","","","78.60","19-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","19 Mar 16 - Townsville","","","","43.50","19-Mar-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","17 Apr 16 - Townsville","","","","43.50","17-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","19 Apr 16 - Townsville","","","","43.50","19-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 May 16 - Townsville","","","","56.00","01-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 May 16 - Canberra","","","","80.40","01-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 May 16 - Canberra","","","","78.60","01-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","5 May 16 - Canberra","","","","40.00","05-May-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","Before 1 January 2016","","","","14 Dec 15 - Townsville","","","","43.50","14-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","COMCAR","Before 1 January 2016","","","","14 Dec 15 - Townsville","","","","43.50","14-Dec-2015","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Other Car Costs","From 1 January 2016","","","","Townsville to Mackay 11 Apr to 12 Apr 16","","","","255.29","12-Apr-2016","",""
"George Christensen","Representative","Dawson","Queensland","The Nationals","Car Costs","Other Car Costs","Before 1 January 2016","","","","Townsville 22 Aug 14","","","","57.53","22-Aug-2014","",""
